00:00:00.170	0.17	00:00:06.350	6.35	00:00:06.180	6.18	Arayt, first time, I been little boy la Manbulloo.
00:00:06.550	6.55	00:00:10.010	10.01	00:00:03.460	3.46	Dana wudu nga-jingiyn.ga yirranggi bogogo Manbulloo-warr
00:00:11.520	11.52	00:00:14.320	14.32	00:00:02.800	2.8	Nanya-wan nga-jingindi gurruyawan mernde-mulu wurr-yanarri ah!
00:00:15.890	15.89	00:00:19.860	19.86	00:00:03.970	3.97	Nu-nyanga yirrugu  nu-loyingbe wurrugu wangga
00:00:20.960	20.96	00:00:22.530	22.53	00:00:01.570	1.57	Wurr-yanarri wurrugu marlarluga-wu
00:00:23.780	23.78	00:00:28.150	28.15	00:00:04.370	4.37	Welfare Tom Fisher wudjangindi Manbulloo
00:00:29.960	29.96	00:00:32.240	32.24	00:00:02.280	2.28	Yeah mernde-mulu Wudjangandi-wan 
00:00:33.410	33.41	00:00:36.330	36.33	00:00:02.920	2.92	Ma nu-nge wurrugu na nu-loyingbe wurrugu wangga, right o
00:00:39.600	39.6	00:00:45.030	45.03	00:00:05.430	5.43	Mernde-mulu wudjingindiya dijaarrudijarruu [didgeridoo]
00:00:46.100	46.1	00:00:50.850	50.85	00:00:04.750	4.75	Marlarluga mandagan pullim dijongma wudjingindi gotim marlugbarr-warra
00:00:51.000	51.0	00:01:08.270	68.27	00:00:17.270	17.27	Nalarryani naa lala nayana lalalala 
00:01:08.830	68.83	00:01:11.350	71.35	00:00:02.520	2.52	All the marlarluga been getup na? 
00:01:12.026	72.026	00:01:19.891	79.891	00:00:07.865	7.865	Dibadba Wudjangindi burrb burrb burrb burrb burrb-mala wuloyirriya Wurre-mulu 
00:01:20.080	80.08	00:01:26.540	86.54	00:00:06.460	6.46	Yanarri wurrugu Tom Fisher gewernima Dan.ganud wurre-mulu ngana-wudjangan jaburru nurrugu 
00:01:27.216	87.216	00:01:31.405	91.405	00:00:04.189	4.189	I and lots of kids, we were dancing
00:01:32.135	92.135	00:01:36.865	96.865	00:00:04.730	4.73	Ngayugu ngawurnen wurre-mulu nubujiman-mulu  yirr-loyirri-wan   
00:01:36.999	96.999	00:01:42.783	102.783	00:00:05.784	5.784	Yi-loyirriya yanima welfare wudbarri-ya yirrugu loli diw-garra
00:01:43.147	103.147	00:01:45.310	105.31	00:00:02.163	2.163	Close up, Jewelema wudbarri
00:01:46.891	106.891	00:01:49.324	109.324	00:00:02.433	2.433	worroman  ngan-me wurr-yanarri nganu
00:01:50.054	110.054	00:01:54.324	114.324	00:00:04.270	4.27	Mandagan lolly-wunyin lolly-warra new 
00:01:54.892	114.892	00:01:58.135	118.135	00:00:03.243	3.243	Gabarri welfare new ngan-mendi   
00:01:59.688	119.688	00:02:00.905	120.905	00:00:01.217	1.217	Gabarri nanawunyin welfare nu-waja
00:02:02.081	122.081	00:02:03.162	123.162	00:00:01.081	1.081	Wardabarrb olabat dujud
00:02:03.877	123.877	00:02:05.499	125.499	00:00:01.622	1.622	Gurruyawan gayil-warra
00:02:05.620	125.62	00:02:08.134	128.134	00:00:02.514	2.514	Gad nga-larri nanawunyin nana mernden
00:02:09.025	129.025	00:02:12.998	132.998	00:00:03.973	3.973	Closeup Dam magun letim go dan.ganu wurren
00:02:14.376	134.376	00:02:16.133	136.133	00:00:01.757	1.757	Ngayugu burrjib nganjagi
00:02:16.350	136.35	00:02:18.215	138.215	00:00:01.865	1.865	Mambang nganburr-bundi mernde-mulu-yi 
00:02:19.296	139.296	00:02:22.161	142.161	00:00:02.865	2.865	Oni dawung-ba minini-mulu  wudjangandi wurrugu meetim
00:02:23.918	143.918	00:02:29.594	149.594	00:00:05.676	5.676	Minini-mulu-yi mandagan wunggu-larri nana mernde-mulu yiberr wayana
00:02:30.215	150.215	00:02:33.648	153.648	00:00:03.433	3.433	Minini-mulu-yi wu-dagbarlarri ngarlngarlma 
00:02:33.864	153.864	00:02:36.404	156.404	00:00:02.540	2.54	Ngayugu warduj  nganjagi gulinyin-garr
00:02:37.161	157.161	00:02:41.324	161.324	00:00:04.163	4.163	Nganjagi barlarra nganjagi gurruyawan mobonyi nga-nyangandi lurrbu
00:02:42.134	162.134	00:02:45.594	165.594	00:00:03.460	3.46	Nga-nyangandi nan-garr-min bul yi-nyangandi 
00:02:46.026	166.026	00:02:48.891	168.891	00:00:02.865	2.865	Mami Nonomarran wudjangandi  moticar gabarri yirrug-malang
00:02:49.242	169.242	00:02:51.431	171.431	00:00:02.189	2.189	Gurruyawan barrwa moticar-warra wudjangandi jaburru
00:02:51.891	171.891	00:02:54.729	174.729	00:00:02.838	2.838	Yirranggi gajigaji jumbamba willeroo-warr
