00:00:05.022	5.022	00:00:06.244	6.244	00:00:01.222	1.222	With the sun coming
00:00:07.657	7.657	00:00:08.206	8.206	00:00:00.549	0.549	Rise
00:00:09.241	9.241	00:00:18.544	18.544	00:00:09.303	9.303	With the sun rising for us, it stands above, the ground is burning
00:00:18.685	18.685	00:00:19.146	19.146	00:00:00.461	0.461	Burning
00:00:20.109	20.109	00:00:20.693	20.693	00:00:00.584	0.584	Yes
00:00:22.245	22.245	00:00:23.446	23.446	00:00:01.201	1.201	It's burning now
00:00:24.104	24.104	00:00:25.688	25.688	00:00:01.584	1.584	The ground is hot
00:00:27.036	27.036	00:00:27.815	27.815	00:00:00.779	0.779	We too
00:00:28.920	28.92	00:00:34.900	34.9	00:00:05.980	5.98	We douse ourselves with water, the sun is very hot for us
00:00:36.486	36.486	00:00:37.404	37.404	00:00:00.918	0.918	Like hot weather time
00:00:39.937	39.937	00:00:45.806	45.806	00:00:05.869	5.869	No water, whatsit, the ground gets dry now
00:00:47.882	47.882	00:00:51.536	51.536	00:00:03.654	3.654	After the rain has fallen, the sun is 'cooking'
00:00:53.294	53.294	00:00:54.998	54.998	00:00:01.704	1.704	And then hot(?)
00:00:55.044	55.044	00:00:56.545	56.545	00:00:01.501	1.501	Diminishing yes
00:00:56.570	56.57	00:00:58.267	58.267	00:00:01.697	1.697	
00:00:58.701	58.701	00:00:59.825	59.825	00:00:01.124	1.124	Burning yes
00:00:59.976	59.976	00:01:01.649	61.649	00:00:01.673	1.673	The sun is scorching
00:01:01.689	61.689	00:01:02.675	62.675	00:00:00.986	0.986	Scorching
00:01:02.693	62.693	00:01:03.204	63.204	00:00:00.511	0.511	Yes
